id,nw_lat,nw_lon,se_lat,se_lon
444,36.7769444318992,-119.77403334034918,36.776810117300805,-119.77381886896217
3340,36.776929741240004,-119.77398810029098,36.776795426641606,-119.77377362890397
2565,36.7769255439088,-119.77402663811833,36.7767912293104,-119.77381216673132
3098,36.77714590379681,-119.77342008622696,36.7770115891984,-119.77320561483995
273,36.777140657132804,-119.77345359738119,36.777006342534406,-119.7732391259942
337,36.777099733153605,-119.7733932773036,36.77696541855521,-119.77317880591659
1030,36.7770304771888,-119.77059844704172,36.776896162590404,-119.77038397565471
1865,36.7770598585072,-119.77054482919496,36.7769255439088,-119.77033035780795
1890,36.7770304771888,-119.77057163811833,36.776896162590404,-119.77035716673133
57,36.777047266513605,-119.7706135270611,36.7769129519152,-119.77039905567409
729,36.7767639466576,-119.77397637138702,36.776629632059205,-119.7737619
2684,36.7768006733056,-119.77330112162949,36.7766663587072,-119.77308665024249
1904,36.7767135786832,-119.77279342764305,36.7765792640848,-119.77257895625607
2626,36.776914001248,-119.77160378166829,36.776779686649604,-119.77138931028128
643,36.776885669262406,-119.77158199941803,36.776751354664,-119.77136752803104
1468,36.776418716166404,-119.77402663811833,36.776284401568006,-119.77381216673132
2302,36.7764281601616,-119.77398139806014,36.7762938455632,-119.77376692667313
344,36.7764029761744,-119.77374849553831,36.776268661576005,-119.7735340241513
991,36.7761994056112,-119.77392945577108,36.77606509101281,-119.7737149843841
129,36.776189961616005,-119.77394118467507,36.7760556470176,-119.77372671328808
1697,36.776200454944004,-119.77348208186226,36.776066140345606,-119.77326761047527
127,36.7759507137376,-119.77294422783706,36.7758163991392,-119.77272975645005
3004,36.775607581912006,-119.7740082069835,36.77547326731361,-119.77379373559651
1173,36.775610729910404,-119.77378200669254,36.775476415312,-119.77356753530552
3346,36.775612828576,-119.77386410902038,36.7754785139776,-119.77364963763335
333,36.775345248712,-119.77312518806983,36.7752109341136,-119.77291071668283
2088,36.7691006692192,-119.76694573123181,36.7689663546208,-119.76673125984482
396,36.768732353406406,-119.76854588884578,36.768598038808,-119.76833141745877
728,36.7687512413968,-119.76859615557711,36.7686169267984,-119.7683816841901
1941,36.7664920278784,-119.76422797662464,36.76635771328,-119.76401350523764
292,36.769857238168,-119.76551815606209,36.7697229235696,-119.76530368467508
2977,36.769867731496,-119.765489671581,36.7697334168976,-119.765275200194
2585,36.769379791744,-119.76438212793404,36.7692454771456,-119.76416765654704
477,36.769163629187204,-119.76310535295829,36.7690293145888,-119.7628908815713
2279,36.7688204973616,-119.76560360950533,36.768686182763204,-119.76538913811834
3131,36.7696012009648,-119.77893267109603,36.7694668863664,-119.77871819970902
2243,36.7695539809888,-119.77886564878759,36.769419666390405,-119.77865117740058
2533,36.7695644743168,-119.77890418661494,36.769430159718404,-119.77868971522794
2329,36.769303190449605,-119.77844508380214,36.76916887585121,-119.77823061241513
83,36.76921819449281,-119.77844675935985,36.7690838798944,-119.77823228797284
1520,36.768840434684805,-119.77828087914646,36.76870612008641,-119.77806640775945
555,36.771756530536,-119.77879192424831,36.771622215937604,-119.77857745286131
1957,36.7717439385424,-119.77876846644034,36.771609623944,-119.77855399505334
2545,36.7719212757856,-119.7783629814743,36.7717869611872,-119.7781485100873
1170,36.7719128811232,-119.77834622589718,36.7717785665248,-119.77813175451018
3538,36.7717680731968,-119.77847356828322,36.771633758598405,-119.77825909689622
2104,36.7719317691136,-119.77855567061107,36.7717974545152,-119.77834119922406
2048,36.7713829680592,-119.77840487041706,36.7712486534608,-119.77819039903007
529,36.770520416497604,-119.7783629814743,36.7703861018992,-119.7781485100873
2581,36.7704742458544,-119.77841659932105,36.770339931256004,-119.77820212793405
3158,36.769883471488,-119.77841995043649,36.7697491568896,-119.77820547904946
867,36.7717156065568,-119.77878354645974,36.771581291958405,-119.77856907507274
272,36.7717470865408,-119.77874835974782,36.7716127719424,-119.77853388836081
1453,36.771767023864,-119.77879192424831,36.7716327092656,-119.77857745286131
803,36.7718110958416,-119.77881705761396,36.7716767812432,-119.77860258622695
1816,36.770360917912,-119.77879024869058,36.7702266033136,-119.77857577730359
2011,36.7671698968672,-119.77745818031038,36.767035582268804,-119.77724370892338
2494,36.7670838515776,-119.77530843976723,36.7669495369792,-119.7750939683802
3168,36.767126874222406,-119.77538719097963,36.76699255962401,-119.77517271959263
1045,36.76712792355521,-119.77528163084385,36.7669936089568,-119.77506715945684
1107,36.767111134230404,-119.775338599806,36.766976819632006,-119.77512412841901
776,36.767165699536,-119.77530006197867,36.7670313849376,-119.77508559059167
1535,36.7671541568752,-119.7752447685742,36.7670198422768,-119.7750302971872
3077,36.767181439528,-119.77530508865179,36.767047124929604,-119.7750906172648
2194,36.7672265608384,-119.77541735101843,36.76709224624,-119.77520287963142
1624,36.7671667488688,-119.77536875984481,36.767032434270405,-119.77515428845783
770,36.767223412839996,-119.77531514199806,36.7670890982416,-119.77510067061107
82,36.76713946621601,-119.77537881319108,36.767005151617596,-119.77516434180407
202,36.7671688475344,-119.77538216430649,36.767034532936,-119.7751676929195
1743,36.7671415648816,-119.77533022201746,36.7670072502832,-119.77511575063046
2590,36.766745966416,-119.77410036265762,36.766611651817605,-119.7738858912706
2522,36.766764854406404,-119.77410874044617,36.766630539808006,-119.77389426905918
2669,36.7665119652016,-119.77497165266732,36.7663776506032,-119.77475718128032
71,36.766530853192,-119.7749247370514,36.766396538593604,-119.77471026566441
1753,36.766498323875204,-119.77500851493696,36.7663640092768,-119.77479404354996
1913,36.766520359863996,-119.77502862162949,36.7663860452656,-119.77481415024249
1381,36.76641017992,-119.77501186605237,36.7662758653216,-119.77479739466537
424,36.766409130587206,-119.77501856828323,36.76627481598881,-119.7748040968962
1424,36.7665161625328,-119.77499343491756,36.7663818479344,-119.77477896353057
1312,36.766502521206405,-119.77506380834143,36.766368206608,-119.77484933695442
2218,36.766551839848006,-119.77508223947623,36.76641752524961,-119.77486776808924
2508,36.766487830547206,-119.77499678603297,36.76635351594881,-119.77478231464598
1620,36.7664741892208,-119.7750302971872,36.7663398746224,-119.77481582580019
222,36.766498323875204,-119.77499343491756,36.7663640092768,-119.77477896353057
3533,36.766461597227206,-119.77505710611058,36.7663272826288,-119.77484263472358
1740,36.7664699918896,-119.77505710611058,36.7663356772912,-119.77484263472358
3333,36.7664332652416,-119.77508894170708,36.7662989506432,-119.77487447032007
769,36.766415426584004,-119.77501019049465,36.7662811119856,-119.77479571910767
2353,36.766425919912,-119.7750453772066,36.766291605313604,-119.77483090581958
173,36.766400735924805,-119.77503699941805,36.76626642132641,-119.77482252803105
820,36.766408081254404,-119.77497835489817,36.766273766656006,-119.77476388351116
1455,36.76641332791841,-119.77498505712899,36.76627901332,-119.774770585742
2903,36.766611651817605,-119.77461140775945,36.76647733721921,-119.77439693637245
2083,36.76724964616,-119.77492808816683,36.767115331561605,-119.77471361677983
627,36.7695497836576,-119.7782239101843,36.769415469059204,-119.77800943879728
976,36.7691741225152,-119.778074785548,36.769039807916805,-119.777860314161
341,36.769238131816,-119.77658689030069,36.769103817217605,-119.77637241891367
1775,36.7689558612928,-119.77656343249274,36.768821546694404,-119.77634896110573
3498,36.768904443985605,-119.77441704306499,36.76877012938721,-119.77420257167799
2483,36.7684332935584,-119.77427964733269,36.768298978960004,-119.77406517594568
3293,36.7682591043136,-119.77425618952472,36.7681247897152,-119.77404171813774
2111,36.7679506004704,-119.77664050814744,36.767816285872,-119.77642603676043
3147,36.7675948766512,-119.77508391503395,36.767460562052804,-119.77486944364693
2324,36.7676452446256,-119.77510067061107,36.7675109300272,-119.77488619922406
1826,36.7676441952928,-119.77517607070806,36.7675098806944,-119.77496159932105
3426,36.7676546886208,-119.77512580397672,36.7675203740224,-119.77491133258972
3157,36.7675791366592,-119.7746030299709,36.7674448220608,-119.7743885585839
2852,36.7675948766512,-119.77462816333656,36.767460562052804,-119.77441369194955
3151,36.769817363521604,-119.77566365800195,36.769683048923206,-119.77544918661494
2677,36.7698373008448,-119.77556982677012,36.7697029862464,-119.77535535538311
97,36.7692790557952,-119.77652657022307,36.769144741196804,-119.77631209883609
2724,36.76763160329921,-119.77513250620757,36.7674972887008,-119.77491803482056
1287,36.76764314596,-119.77515931513094,36.767508831361596,-119.77494484374394
1628,36.7665969611584,-119.77286882774007,36.76646264656,-119.77265435635306
1992,36.766604306488006,-119.77280180543161,36.7664699918896,-119.77258733404463
1874,36.766580171833596,-119.77283531658586,36.7664458572352,-119.77262084519882
954,36.7692056024992,-119.7712703456838,36.7690712879008,-119.77105587429679
2139,36.769163629187204,-119.77130888351117,36.7690293145888,-119.77109441212414
2462,36.769201405168005,-119.7712837501455,36.7690670905696,-119.77106927875849
2022,36.768834138688,-119.76994665509216,36.7686998240896,-119.76973218370514
512,36.768814201364805,-119.7699701129001,36.7686798867664,-119.76975564151309
1998,36.7685277335104,-119.77403166479147,36.768393418912005,-119.77381719340445
2431,36.768133184377604,-119.77314194364695,36.7679988697792,-119.77292747225994
1357,36.7679925737824,-119.77236280931135,36.767858259183996,-119.77214833792435
3083,36.76803664576,-119.77235443152279,36.7679023311616,-119.77213996013579
1378,36.7680502870864,-119.77098550087294,36.767915972488,-119.77077102948593
731,36.7679988697792,-119.77336479282252,36.7678645551808,-119.77315032143548
2644,36.767979981788805,-119.773257557129,36.76784566719041,-119.77304308574199
966,36.7675896299872,-119.77292244558683,36.7674553153888,-119.7727079741998
1729,36.767396552752004,-119.77262084519882,36.767262238153606,-119.77240637381183
249,36.767386059424005,-119.77259571183316,36.7672517448256,-119.77238124044617
2892,36.7692265891552,-119.77168923511154,36.769092274556805,-119.77147476372454
880,36.7674301314016,-119.77251528506304,36.7672958168032,-119.77230081367605
2749,36.77218780631681,-119.76867825790495,36.7720534917184,-119.76846378651794
1009,36.7723095289216,-119.76784885683801,36.772175214323205,-119.76763438545102
3166,36.7719653477632,-119.7695579257032,36.7718310331648,-119.76934345431619
1510,36.7719160291216,-119.7670345357905,36.7717817145232,-119.76682006440349
1650,36.7718918944672,-119.7670680469447,36.771757579868805,-119.76685357555772
74,36.7715004933328,-119.76684017109602,36.771366178734404,-119.76662569970901
2709,36.7716274626016,-119.76636598826383,36.7714931480032,-119.76615151687682
531,36.771291676105605,-119.76961657022309,36.7711573615072,-119.76940209883608
711,36.771314761427206,-119.76966013472358,36.77118044682881,-119.76944566333657
2112,36.7713284027536,-119.76959646353055,36.7711940881552,-119.76938199214355
3517,36.7713976587184,-119.76966348583899,36.77126334412,-119.769449014452
989,36.771438582697606,-119.76958473462656,36.7713042680992,-119.76937026323958
3523,36.7714071027136,-119.76956462793405,36.771272788115205,-119.76935015654703
783,36.771370376065605,-119.76961321910767,36.77123606146721,-119.76939874772066
2407,36.77139870805121,-119.76953446789526,36.7712643934528,-119.76931999650824
1868,36.771400806716805,-119.7695746812803,36.7712664921184,-119.7693602098933
1505,36.770838364336,-119.76981093491756,36.7707040497376,-119.76959646353055
697,36.7707365790544,-119.76985282386033,36.770602264456,-119.76963835247332
1525,36.770764911040004,-119.76971207701261,36.770630596441606,-119.76949760562562
2050,36.770843611000004,-119.76959646353055,36.7707092964016,-119.76938199214355
2718,36.7707743550352,-119.76967353918525,36.7706400404368,-119.76945906779827
2829,36.7707586150432,-119.76956295237633,36.7706243004448,-119.76934848098932
1227,36.7704543085312,-119.76854588884578,36.7703199939328,-119.76833141745877
186,36.7704669005248,-119.7684570842871,36.770332585926404,-119.76824261290011
1598,36.770505725838404,-119.7667295842871,36.770371411240006,-119.7665151129001
1498,36.7705351071568,-119.76666088642095,36.770400792558405,-119.76644641503395
2199,36.770539304488,-119.76673628651795,36.7704049898896,-119.76652181513094
1152,36.76987927415681,-119.7685810755577,36.7697449595584,-119.76836660417071
2823,36.770118522035204,-119.76689043782736,36.769984207436806,-119.76667596644035
2536,36.7700650060624,-119.76690049117362,36.769930691464005,-119.76668601978662
1291,36.7715949332848,-119.76858610223084,36.771460618686405,-119.76837163084383
982,36.771603327947204,-119.76858610223084,36.7714690133488,-119.76837163084383
2276,36.7705823271328,-119.76578959641125,36.7704480125344,-119.76557512502424
3420,36.7705529458144,-119.76585159204656,36.770418631216,-119.76563712065955
590,36.7705980671248,-119.76575776081475,36.7704637525264,-119.76554328942775
3544,36.772239223624,-119.76527855130942,36.7721049090256,-119.7650640799224
2737,36.77222558229761,-119.76485463520854,36.7720912676992,-119.76464016382153
700,36.772272802273605,-119.76488814636275,36.77213848767521,-119.76467367497575
3237,36.772272802273605,-119.7631841041707,36.77213848767521,-119.76296963278371
3148,36.7721510796688,-119.76551145383124,36.772016765070404,-119.76529698244424
1938,36.772141635673606,-119.76552150717751,36.77200732107521,-119.76530703579049
1467,36.77210910635681,-119.76545280931136,36.7719747917584,-119.76523833792436
298,36.772123797016,-119.76541259592628,36.7719894824176,-119.76519812453928
2825,36.7720377517264,-119.76476583064986,36.771903437128,-119.76455135926284
3453,36.7720587383824,-119.76478761290011,36.771924423784,-119.7645731415131
3032,36.771908683792006,-119.76448936362755,36.7717743691936,-119.76427489224055
1515,36.771898190464,-119.76450276808924,36.7717638758656,-119.76428829670223
2542,36.7713126627616,-119.76197267594569,36.771178348163204,-119.76175820455869
218,36.771291676105605,-119.76192073365665,36.7711573615072,-119.76170626226964
1953,36.7712486534608,-119.7618972758487,36.771114338862404,-119.76168280446169
343,36.7712507521264,-119.76189224917556,36.771116437528,-119.76167777778856
1200,36.770728184392,-119.76292941939865,36.7705938697936,-119.76271494801165
1987,36.7707407763856,-119.76288250378273,36.7706064617872,-119.76266803239574
552,36.7707134937328,-119.76296963278371,36.7705791791344,-119.76275516139671
2857,36.7707250363936,-119.76290931270611,36.7705907217952,-119.76269484131912
1470,36.7705571431456,-119.76556172056256,36.770422828547204,-119.76534724917556
2251,36.770163643345604,-119.76200116042678,36.7700293287472,-119.76178668903978
871,36.76995167812,-119.76294785053346,36.769817363521604,-119.76273337914647
2646,36.771275936113604,-119.76189560029098,36.7711416215152,-119.76168112890397
452,36.770434371208005,-119.76393307846752,36.77030005660961,-119.7637186070805
608,36.7749486009136,-119.76921946304559,36.774814286315205,-119.76900499165859
223,36.7749895248928,-119.76917757410281,36.774855210294405,-119.76896310271582
3035,36.7749653902384,-119.76911055179437,36.77483107564,-119.76889608040737
209,36.7748751476176,-119.76634085489815,36.7747408330192,-119.76612638351115
501,36.7747964476576,-119.76835152415131,36.7746621330592,-119.7681370527643
296,36.7746568863952,-119.76823591066926,36.7745225717968,-119.76802143928225
2994,36.7745760877696,-119.76754725645004,36.774441773171205,-119.76733278506305
2393,36.774603370422405,-119.76747353191078,36.77446905582401,-119.76725906052377
1887,36.774622258412805,-119.76754055421921,36.7744879438144,-119.7673260828322
2389,36.7745561504464,-119.76703956246364,36.774421835848,-119.76682509107661
3258,36.774579235768,-119.7670345357905,36.774444921169604,-119.76682006440349
1218,36.7743683198752,-119.76868160902038,36.7742340052768,-119.76846713763337
2717,36.7743127052368,-119.76866652900097,36.7741783906384,-119.76845205761397
3276,36.774332642560005,-119.76869836459748,36.77419832796161,-119.76848389321049
182,36.7744764011536,-119.76723895383124,36.7743420865552,-119.76702448244424
1328,36.774416589184,-119.76757238981571,36.7742822745856,-119.7673579184287
656,36.77440189852481,-119.76761762987391,36.7742675839264,-119.7674031584869
2459,36.7743872078656,-119.76742326517945,36.7742528932672,-119.76720879379243
986,36.7743462838864,-119.76745510077595,36.774211969288004,-119.76724062938895
3090,36.7743830105344,-119.76737299844811,36.774248695936,-119.7671585270611
2876,36.7743357905584,-119.76741321183317,36.774201475960005,-119.76719874044616
101,36.77446590782561,-119.76723225160039,36.7743315932272,-119.7670177802134
1794,36.774325297230405,-119.76712836702231,36.774190982632,-119.7669138956353
1451,36.7744333785088,-119.76618837914646,36.774299063910405,-119.76597390775946
3363,36.77436412254401,-119.76617329912706,36.7742298079456,-119.76595882774006
1695,36.7744123918528,-119.76617329912706,36.7742780772544,-119.76595882774006
500,36.774059816032,-119.76968861920466,36.7739255014336,-119.76947414781765
1290,36.7740262373824,-119.76966181028128,36.773891922784,-119.76944733889428
944,36.7741290719968,-119.76824931513094,36.773994757398405,-119.76803484374395
2322,36.77412802266401,-119.7683498485936,36.7739937080656,-119.76813537720659
3262,36.7741500586528,-119.76827612405432,36.7740157440544,-119.76806165266731
2147,36.774160551980806,-119.76830628409311,36.7740262373824,-119.7680918127061
277,36.7742780772544,-119.768364928613,36.774143762656,-119.768150457226
1457,36.774197278628804,-119.76668601978662,36.7740629640304,-119.76647154839961
438,36.774137466659205,-119.76674969097964,36.77400315206081,-119.76653521959264
1025,36.7741993772944,-119.76669439757518,36.774065062696,-119.76647992618817
3250,36.774179439971206,-119.76672288205626,36.7740451253728,-119.76650841066926
2177,36.774238202608004,-119.76621016139671,36.774103888009606,-119.7659956900097
2305,36.7738415548096,-119.76958641018427,36.7737072402112,-119.76937193879729
2963,36.7737775455088,-119.76953446789526,36.7736432309104,-119.76931999650824
147,36.77379643349921,-119.76960819243453,36.7736621189008,-119.76939372104752
611,36.773813222824,-119.76957300572259,36.773678908225605,-119.7693585343356
2788,36.773539346963204,-119.76943225887487,36.773405032364806,-119.76921778748789
993,36.7732371391168,-119.76909547177497,36.7731028245184,-119.76888100038798
324,36.7732287444544,-119.76909212065955,36.773094429856,-119.76887764927255
2187,36.7732602244384,-119.76902342279341,36.773125909840005,-119.7688089514064
2362,36.7732749150976,-119.76901839612029,36.773140600499204,-119.76880392473326
1127,36.7734921269872,-119.76708480252182,36.7733578123888,-119.76687033113481
2873,36.77348058432641,-119.7670814514064,36.773346269727995,-119.76686698001939
385,36.773252879108796,-119.76610627681862,36.7731185645104,-119.76589180543162
683,36.7732497311104,-119.76616659689623,36.773115416512,-119.76595212550922
3242,36.7732717670992,-119.76611130349175,36.773137452500805,-119.76589683210476
2997,36.7731689324848,-119.76936691212416,36.773034617886395,-119.76915244073714
645,36.7731185645104,-119.76938534325896,36.772984249912,-119.76917087187198
2802,36.773023075225595,-119.76887932483027,36.7728887606272,-119.76866485344325
1189,36.773023075225595,-119.76888100038798,36.7728887606272,-119.76866652900097
719,36.7730220258928,-119.76885084034917,36.7728877112944,-119.76863636896218
3194,36.7730251738912,-119.768869271484,36.7728908592928,-119.768654800097
1109,36.774336839891205,-119.76713506925316,36.7742025252928,-119.76692059786615
1459,36.774427082512005,-119.7657359785645,36.7742927679136,-119.76552150717751
2365,36.7744407238384,-119.7656890629486,36.774306409240005,-119.7654745915616
197,36.7742917185808,-119.76624869922406,36.77415740398241,-119.76603422783705
2299,36.7735729256128,-119.76948755227934,36.7734386110144,-119.76927308089235
2185,36.773060851206395,-119.76982433937926,36.772926536608,-119.76960986799224
276,36.7730377658848,-119.7698327171678,36.772903451286396,-119.76961824578079
591,36.773257076440004,-119.7689463471387,36.773122761841606,-119.76873187575171
406,36.7730304205552,-119.76716858040737,36.772896105956804,-119.76695410902038
1105,36.7749800808976,-119.76434359010669,36.7748457662992,-119.7641291187197
3257,36.7749737849008,-119.76426148777887,36.7748394703024,-119.76404701639186
242,36.77483842096961,-119.76421457216296,36.7747041063712,-119.76400010077595
607,36.7743672705424,-119.76447595916586,36.774232955944,-119.76426148777887
2094,36.7743767145376,-119.76455638593598,36.774242399939205,-119.76434191454898
244,36.774419737182406,-119.76448433695441,36.77428542258401,-119.76426986556741
2375,36.7744239345136,-119.76453627924346,36.7742896199152,-119.76432180785645
1409,36.7743840598672,-119.764480985839,36.774249745268804,-119.764266514452
1433,36.774306409240005,-119.76458487041707,36.77417209464161,-119.76437039903007
1225,36.774294866579204,-119.76459995043646,36.774160551980806,-119.76438547904947
22,36.774310606571206,-119.76468372832201,36.7741762919728,-119.76446925693502
992,36.774322149232006,-119.76465691939865,36.7741878346336,-119.76444244801164
1973,36.7742864719168,-119.76499370649856,36.774152157318404,-119.76477923511155
1573,36.77425918926401,-119.7649400886518,36.7741248746656,-119.7647256172648
3243,36.773566629616,-119.7625876056256,36.7734323150176,-119.7623731342386
1841,36.773427068353605,-119.76560863617847,36.7732927537552,-119.76539416479146
363,36.773347319060804,-119.76514115557711,36.773213004462406,-119.7649266841901
453,36.773272816432,-119.76479431513096,36.7731385018336,-119.76457984374393
2021,36.773347319060804,-119.76483285295829,36.773213004462406,-119.7646183815713
135,36.7735162616416,-119.76262614345296,36.773381947043205,-119.76241167206595
3206,36.7735382976304,-119.76263619679922,36.773403983032,-119.76242172541222
3369,36.773373552380804,-119.76214525838992,36.773239237782406,-119.76193078700291
2099,36.7732633724368,-119.76217206731329,36.7731290578384,-119.76195759592629
1708,36.7730430125488,-119.76503894655676,36.7729086979504,-119.76482447516973
2523,36.772997891238404,-119.7650305687682,36.772863576640006,-119.76481609738119
2777,36.773016779228804,-119.76503894655676,36.7728824646304,-119.76482447516973
2604,36.772990545908804,-119.76501213763338,36.7728562313104,-119.76479766624635
1278,36.773009433899205,-119.76499538205627,36.77287511930081,-119.76478091066926
911,36.7732234977904,-119.76407550087293,36.773089183192,-119.76386102948594
1368,36.77323608978401,-119.76418273656644,36.7731017751856,-119.76396826517944
2689,36.773216152460805,-119.76410230979631,36.77308183786241,-119.76388783840932
36,36.7731951658048,-119.76415257652764,36.773060851206395,-119.76393810514064
2274,36.77322139912481,-119.76412409204656,36.7730870845264,-119.76390962065956
141,36.7731773271472,-119.7621871473327,36.7730430125488,-119.76197267594569
1896,36.773225596456,-119.76194921813773,36.7730912818576,-119.76173474675073
383,36.77323608978401,-119.76190732919495,36.7731017751856,-119.76169285780796
163,36.77304091388321,-119.7619877559651,36.7729065992848,-119.76177328457808
3408,36.773061900539204,-119.76197770261882,36.772927585940806,-119.76176323123182
1236,36.7730430125488,-119.76195089369544,36.7729086979504,-119.76173642230845
2042,36.7729548685936,-119.76222400960233,36.7728205539952,-119.76200953821534
2589,36.772958016592,-119.76215698729389,36.7728237019936,-119.7619425159069
2620,36.772901352620806,-119.76203802269642,36.7727670380224,-119.7618235513094
1584,36.7729254872752,-119.7620966672163,36.772791172676804,-119.76188219582929
840,36.772953819260806,-119.76205477827352,36.77281950466241,-119.76184030688651
2680,36.7729926445744,-119.76195759592629,36.772858329976,-119.7617431245393
2355,36.7729485725968,-119.7619425159069,36.772814257998405,-119.76172804451988
1894,36.7728992539552,-119.76189392473327,36.772764939356804,-119.76167945334628
188,36.7729097472832,-119.76188554694471,36.7727754326848,-119.76167107555771
303,36.7728992539552,-119.76190900475267,36.772764939356804,-119.76169453336567
3062,36.7728394419856,-119.76190230252182,36.772705127387205,-119.76168783113482
1593,36.7728646259728,-119.76189057361785,36.7727303113744,-119.76167610223085
114,36.7728016660048,-119.76188722250242,36.772667351406405,-119.76167275111543
3473,36.7727607420256,-119.761883871387,36.7726264274272,-119.7616694
2430,36.7725771087856,-119.7643000256062,36.7724427941872,-119.7640855542192
805,36.7725477274672,-119.76425646110573,36.7724134128688,-119.76404198971872
252,36.7730388152176,-119.76510261774976,36.772904500619205,-119.76488814636275
2549,36.7728709219696,-119.764266514452,36.7727366073712,-119.76405204306498
259,36.7777440234928,-119.76972715703201,36.7776097088944,-119.76951268564501
436,36.7777177901728,-119.76975229039766,36.7775834755744,-119.76953781901068
2287,36.77769470485121,-119.76983439272551,36.7775603902528,-119.7696199213385
389,36.77773353016481,-119.7688843515034,36.777599215566404,-119.76866988011639
3503,36.7777051981792,-119.76886759592628,36.7775708835808,-119.76865312453928
441,36.7777356288304,-119.76880392473326,36.777601314232,-119.76858945334627
3137,36.777664274200006,-119.7689480226964,36.7775299596016,-119.76873355130941
804,36.777686310188805,-119.7689161870999,36.7775519955904,-119.7687017157129
635,36.777711494176,-119.76879889806014,36.777577179577605,-119.76858442667313
2232,36.777670570196804,-119.76876538690593,36.777536255598406,-119.76855091551892
1606,36.777652731539206,-119.76880224917556,36.7775184169408,-119.76858777778855
469,36.77761180756001,-119.76880057361785,36.7774774929616,-119.76858610223084
1361,36.77755304492321,-119.7688391114452,36.777418730324804,-119.76862464005819
2916,36.7776611262016,-119.76889943152278,36.77752681160321,-119.7686849601358
1646,36.7775939689024,-119.76888770261883,36.77745965430401,-119.76867323123182
747,36.7776884088544,-119.76570916964113,36.777554094256004,-119.76549469825413
185,36.7775971169008,-119.76593201881668,36.7774628023024,-119.76571754742969
1007,36.7771889264416,-119.76671617982541,36.777054611843205,-119.76650170843843
2465,36.77720991309761,-119.76807840824442,36.7770755984992,-119.76786393685742
1659,36.777178433113605,-119.76810856828322,36.77704411851521,-119.76789409689621
164,36.777096585155206,-119.7678756657614,36.7769622705568,-119.7676611943744
2713,36.777114423812804,-119.76607946789524,36.7769801092144,-119.76586499650824
1369,36.776740861336,-119.76741488739088,36.776606546737604,-119.76720041600387
2103,36.776916099913606,-119.7666977486906,36.7767817853152,-119.76648327730359
3271,36.7769171492464,-119.76669607313289,36.776782834648,-119.76648160174588
3200,36.77651105745281,-119.7668502244423,36.7763767428544,-119.76663575305528
2578,36.7764848241328,-119.7668519,36.7763505095344,-119.766637428613
1413,36.776632780057604,-119.76583651202715,36.776498465459206,-119.76562204064015
3034,36.776257118915204,-119.76877041357906,36.7761228043168,-119.76855594219205
2564,36.7763127335536,-119.76862128894277,36.776178418955205,-119.76840681755577
3139,36.7762592175808,-119.7685308088264,36.7761249029824,-119.76831633743937
713,36.7763295228784,-119.76835152415131,36.77619520828,-119.7681370527643
3362,36.7762445269216,-119.76842189757517,36.7761102123232,-119.76820742618817
2252,36.7762403295904,-119.76837163084383,36.776106014992,-119.76815715945685
596,36.7762990922272,-119.76831466188166,36.77616477762881,-119.76810019049466
2543,36.77632637488001,-119.7659504499515,36.7761920602816,-119.7657359785645
1372,36.7763505095344,-119.76598731222114,36.776216194936005,-119.76577284083415
2583,36.7762990922272,-119.76592699214355,36.77616477762881,-119.76571252075655
2704,36.7762665629104,-119.76584656537342,36.776132248312,-119.76563209398643
3495,36.77624767492,-119.76587002318138,36.7761133603216,-119.76565555179437
1072,36.775911888424005,-119.76794603918526,36.7757775738256,-119.76773156779825
2520,36.775916085755206,-119.76792760805043,36.7757817711568,-119.76771313666345
1961,36.775930776414405,-119.7678471812803,36.775796461816,-119.7676327098933
3113,36.77593182574721,-119.76779523899128,36.7757975111488,-119.76758076760427
1309,36.775930776414405,-119.7677835100873,36.775796461816,-119.76756903870029
2446,36.7758867044368,-119.7677684300679,36.7757523898384,-119.76755395868088
1139,36.775933924412804,-119.76777010562562,36.775799609814406,-119.76755563423859
3265,36.775890901768,-119.76774664781766,36.7757565871696,-119.76753217643065
736,36.77599163771681,-119.76630734374393,36.7758573231184,-119.76609287235694
1420,36.77580065914721,-119.76782204791465,36.7756663445488,-119.76760757652764
3287,36.7755561646048,-119.76854756440349,36.7754218500064,-119.76833309301648
1683,36.7755635099344,-119.76849394655675,36.775429195336,-119.76827947516975
1205,36.7755635099344,-119.76754725645004,36.775429195336,-119.76733278506305
80,36.775438639331206,-119.76718366042678,36.7753043247328,-119.76696918903977
1965,36.775498451300805,-119.76687870892337,36.7753641367024,-119.76666423753638
357,36.775498451300805,-119.76688876226964,36.7753641367024,-119.76667429088263
2205,36.7754365406656,-119.76691222007759,36.775302226067204,-119.7666977486906
2679,36.7756054832464,-119.76673796207567,36.775471168648004,-119.76652349068866
1338,36.775475365979204,-119.76635425935984,36.7753410513808,-119.76613978797285
407,36.7754743166464,-119.76637269049466,36.775340002048004,-119.76615821910767
1911,36.776869929270404,-119.76629393928226,36.776735614672006,-119.76607946789524
2525,36.775994785715206,-119.76606773899127,36.7758604711168,-119.76585326760427
3192,36.7759895390512,-119.76611633016489,36.775855224452805,-119.76590185877788
2408,36.77593917107681,-119.76600741891369,36.7758048564784,-119.76579294752668
2315,36.7755897432544,-119.76606606343356,36.775455428656,-119.76585159204656
1554,36.7754953033024,-119.76685860223084,36.775360988704,-119.76664413084384
